linksys	00:23:69:ec:ea:7a	-86
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
GUEST	d8:84:66:11:4a:18	-87
000000
KU	d8:84:66:11:4a:19	-84
linksys	00:23:69:ec:ea:7a	-86
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
GUEST	d8:84:66:11:4a:18	-87
000000
KU	d8:84:66:11:4a:19	-84
linksys	00:23:69:ec:ea:7a	-86
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
eduroam	d8:84:66:13:6f:91	-85
000000
linksys	00:23:69:ec:ea:7a	-86
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
eduroam	d8:84:66:13:6f:91	-85
GUEST	d8:84:66:10:48:08	-83
000000
linksys	00:23:69:ec:ea:7a	-86
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
eduroam	d8:84:66:13:6f:91	-85
GUEST	d8:84:66:10:48:08	-83
000000
KU	d8:84:66:47:f8:89	-86
GUEST	d8:84:66:71:3a:38	-85
KU	d8:84:66:11:43:20	-88
eduroam	d8:84:66:13:6f:91	-85
GUEST	d8:84:66:10:48:08	-83
KU	d8:84:66:0a:ee:18	-80
000000
GUEST	d8:84:66:71:3a:38	-85
eduroam	d8:84:66:13:6f:91	-85
GUEST	d8:84:66:10:48:08	-83
KU	d8:84:66:0a:ee:18	-80
KU	d8:84:66:39:6c:10	-89
eduroam	d8:84:66:39:6c:11	-90
000000
eduroam	d8:84:66:10:3e:31	-59
KU	d8:84:66:10:3e:30	-59
GUEST	d8:84:66:13:6d:68	-54
GUEST	d8:84:66:13:6b:68	-77
KU	d8:84:66:11:42:d9	-61
GUEST	d8:84:66:11:42:d8	-61
000000
KU	d8:84:66:10:3e:39	-61
GUEST	d8:84:66:13:6b:68	-77
eduroam	d8:84:66:10:3e:31	-60
KU	d8:84:66:10:3e:30	-62
eduroam	d8:84:66:11:43:21	-89
KU	d8:84:66:11:43:20	-88
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:11:42:d0	-87
eduroam	d8:84:66:11:42:d1	-87
KU	d8:84:66:13:6b:69	-78
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:11:42:d0	-87
eduroam	d8:84:66:11:42:d1	-87
KU	d8:84:66:13:6b:69	-78
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:11:42:d0	-87
eduroam	d8:84:66:11:42:d1	-87
KU	d8:84:66:10:48:09	-89
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:11:42:d0	-87
eduroam	d8:84:66:11:42:d1	-87
KU	d8:84:66:10:48:09	-89
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:11:42:d0	-87
eduroam	d8:84:66:11:42:d1	-87
KU	d8:84:66:10:48:09	-89
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3e:39	-61
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
000000
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-87
KU	d8:84:66:10:48:09	-89
GUEST	d8:84:66:71:3a:28	-84
KU	d8:84:66:71:3a:29	-86
GUEST	d8:84:66:11:4a:78	-88
000000
GUEST	d8:84:66:11:4a:78	-88
KU	d8:84:66:11:4a:79	-88
KU	d8:84:66:11:43:20	-88
KU	d8:84:66:11:42:d9	-67
KU	d8:84:66:0b:fb:b9	-90
eduroam	d8:84:66:11:43:21	-90
000000
KU	d8:84:66:11:42:d9	-67
KU	d8:84:66:0b:fb:b9	-90
eduroam	d8:84:66:11:43:21	-90
KU	d8:84:66:71:3a:39	-65
KU	d8:84:66:11:42:d0	-82
eduroam	d8:84:66:11:42:d1	-83
000000
GUEST	d8:84:66:13:6b:68	-79
GUEST	d8:84:66:39:6c:18	-87
KU	d8:84:66:11:4a:19	-84
KU	d8:84:66:39:6c:19	-86
GUEST	d8:84:66:10:a3:08	-74
KU	d8:84:66:13:6d:69	-43
000000
KU	d8:84:66:39:6c:19	-86
GUEST	d8:84:66:10:a3:08	-74
KU	d8:84:66:11:4a:79	-90
GUEST	d8:84:66:11:4a:18	-84
KU	d8:84:66:71:3a:30	-86
eduroam	d8:84:66:71:3a:31	-85
000000
KU	d8:84:66:71:3a:30	-86
eduroam	d8:84:66:71:3a:31	-85
KU	d8:84:66:13:6b:69	-83
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:5c:76:70	-90
eduroam	d8:84:66:5c:76:71	-90
000000
KU	d8:84:66:71:3a:30	-86
eduroam	d8:84:66:71:3a:31	-85
KU	d8:84:66:13:6b:69	-83
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:5c:76:70	-90
eduroam	d8:84:66:5c:76:71	-90
000000
KU	d8:84:66:71:3a:30	-86
eduroam	d8:84:66:71:3a:31	-85
KU	d8:84:66:11:42:d9	-69
GUEST	d8:84:66:11:42:d8	-78
KU	d8:84:66:10:3c:89	-82
GUEST	d8:84:66:10:3e:38	-76
000000
KU	d8:84:66:11:42:d9	-69
GUEST	d8:84:66:11:42:d8	-78
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-78
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-78
GUEST	d8:84:66:39:6e:88	-85
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-78
GUEST	d8:84:66:39:6e:88	-85
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-78
GUEST	d8:84:66:39:6e:88	-85
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
GUEST	d8:84:66:10:3c:88	-78
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:71:3a:39	-62
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:71:3a:39	-62
000000
KU	d8:84:66:11:42:d9	-69
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:71:3a:39	-62
000000
KU	d8:84:66:10:3c:89	-82
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
000000
KU	d8:84:66:11:43:29	-79
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:39:6c:18	-89
GUEST	d8:84:66:11:4a:18	-84
000000
GUEST	d8:84:66:39:6e:88	-85
KU	d8:84:66:39:6e:89	-85
KU	d8:84:66:11:39:49	-87
GUEST	d8:84:66:11:43:28	-84
KU	d8:84:66:10:3c:80	-77
eduroam	d8:84:66:10:3c:81	-77
000000
eduroam	d8:84:66:10:3e:31	-84
KU	d8:84:66:10:3e:30	-85
eduroam	d8:84:66:11:43:21	-74
KU	d8:84:66:11:43:20	-76
KU	d8:84:66:11:39:49	-89
KU	d8:84:66:13:6d:69	-53
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:11:43:29	-75
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
000000
KU	d8:84:66:11:48:70	-59
eduroam	d8:84:66:11:48:71	-59
KU	d8:84:66:10:3c:89	-66
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
000000
GUEST	d8:84:66:11:31:e8	-82
KU	d8:84:66:11:31:e9	-82
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
KU	d8:84:66:37:6a:69	-87
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
KU	d8:84:66:10:3c:89	-65
GUEST	d8:84:66:13:6b:68	-81
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:11:43:28	-77
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:11:31:e9	-83
000000
KU	d8:84:66:11:39:49	-89
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
000000
GUEST	d8:84:66:11:41:28	-80
KU	d8:84:66:11:41:29	-79
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:37:6a:68	-87
000000
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
GUEST	d8:84:66:37:6a:68	-87
KU	d8:84:66:11:48:70	-56
eduroam	d8:84:66:11:48:71	-56
000000
GUEST	d8:84:66:13:6b:68	-81
KU	d8:84:66:5c:76:79	-83
KU	d8:84:66:13:6b:69	-81
KU	d8:84:66:11:31:e9	-89
KU	d8:84:66:10:a3:09	-71
KU	d8:84:66:10:a3:00	-89
000000
KU	d8:84:66:10:3c:80	-61
eduroam	d8:84:66:10:3c:81	-62
eduroam	d8:84:66:13:6d:61	-70
GUEST	d8:84:66:03:3f:89	-84
GUEST	d8:84:66:11:48:78	-75
KU	d8:84:66:11:48:79	-76
000000
KU	d8:84:66:11:31:e0	-86
KU	d8:84:66:13:6d:60	-73
KU	d8:84:66:11:43:29	-64
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
000000
KU	d8:84:66:11:31:e0	-86
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
KU	d8:84:66:10:3c:89	-73
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
KU	d8:84:66:10:3c:89	-73
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
KU	d8:84:66:10:3c:89	-73
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:37:6a:68	-76
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
KU	d8:84:66:10:3c:89	-73
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:71:28:48	-54
GUEST	d8:84:66:0a:ec:59	-89
GUEST	d8:84:66:10:3c:88	-73
GUEST	d8:84:66:11:31:e8	-83
KU	d8:84:66:71:28:40	-79
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:11:31:e8	-83
KU	d8:84:66:11:48:70	-83
eduroam	d8:84:66:11:48:71	-84
KU	d8:84:66:10:a3:09	-82
KU	d8:84:66:13:6d:69	-75
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:11:31:e8	-83
KU	d8:84:66:11:48:70	-83
eduroam	d8:84:66:11:48:71	-84
KU	d8:84:66:10:a3:09	-82
KU	d8:84:66:13:6d:69	-75
000000
KU	d8:84:66:13:6d:60	-73
GUEST	d8:84:66:11:31:e8	-83
KU	d8:84:66:11:48:70	-83
eduroam	d8:84:66:11:48:71	-84
KU	d8:84:66:10:a3:09	-82
KU	d8:84:66:13:6d:69	-75
000000
GUEST	d8:84:66:11:31:e8	-83
KU	d8:84:66:11:48:70	-83
eduroam	d8:84:66:11:48:71	-84
KU	d8:84:66:10:a3:09	-82
KU	d8:84:66:13:6d:69	-75
KU	d8:84:66:13:65:00	-89
000000
GUEST	d8:84:66:10:a3:08	-87
GUEST	d8:84:66:11:48:78	-90
GUEST	d8:84:66:11:41:f8	-80
KU	d8:84:66:11:41:f9	-80
GUEST	d8:84:66:11:4b:18	-79
KU	d8:84:66:11:43:29	-47
000000
GUEST	d8:84:66:11:48:78	-90
GUEST	d8:84:66:11:41:f8	-80
KU	d8:84:66:11:41:f9	-80
GUEST	d8:84:66:11:4b:18	-79
KU	d8:84:66:11:43:29	-47
eduroam	d8:84:66:39:71:41	-84
000000
KU	d8:84:66:11:41:f0	-88
eduroam	d8:84:66:11:41:f1	-88
KU	d8:84:66:39:71:40	-90
KU	d8:84:66:11:4b:19	-84
KU	d8:84:66:13:67:f9	-81
KU	d8:84:66:71:29:40	-84
000000
KU	d8:84:66:71:29:40	-84
eduroam	d8:84:66:71:29:41	-85
KU	d8:84:66:71:28:40	-77
eduroam	d8:84:66:71:28:41	-77
GUEST	d8:84:66:13:67:f8	-80
GUEST	d8:84:66:13:6d:68	-79
000000
KU	d8:84:66:71:29:40	-84
eduroam	d8:84:66:71:29:41	-85
KU	d8:84:66:71:28:40	-77
eduroam	d8:84:66:71:28:41	-77
GUEST	d8:84:66:13:67:f8	-80
GUEST	d8:84:66:13:6d:68	-79
000000
KU	d8:84:66:13:6d:60	-79
eduroam	d8:84:66:13:6d:61	-78
GUEST	d8:84:66:71:28:48	-56
KU	d8:84:66:71:28:49	-56
GUEST	d8:84:66:10:a3:08	-81
KU	d8:84:66:10:a3:09	-81
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:71:29:48	-72
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:71:29:48	-72
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-77
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-77
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-77
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
KU	d8:84:66:10:3c:80	-78
eduroam	d8:84:66:10:3c:81	-77
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
GUEST	d8:84:66:11:57:28	-76
KU	d8:84:66:11:57:29	-74
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
GUEST	d8:84:66:11:57:28	-76
KU	d8:84:66:11:57:29	-74
000000
KU	d8:84:66:11:57:20	-86
eduroam	d8:84:66:11:57:21	-87
KU	d8:84:66:0a:ec:58	-89
GUEST	d8:84:66:13:65:08	-87
GUEST	d8:84:66:11:57:28	-76
KU	d8:84:66:11:57:29	-74
000000
GUEST	d8:84:66:11:57:28	-76
KU	d8:84:66:11:57:29	-74
KU	d8:84:66:13:67:f9	-86
KU	d8:84:66:0b:f9:99	-82
GUEST	d8:84:66:39:6e:88	-76
eduroam	d8:84:66:11:5c:f0	-86
000000
GUEST	d8:84:66:11:57:28	-76
KU	d8:84:66:11:57:29	-74
KU	d8:84:66:13:67:f9	-86
KU	d8:84:66:0b:f9:99	-82
GUEST	d8:84:66:39:6e:88	-76
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:13:67:f9	-86
KU	d8:84:66:0b:f9:99	-82
GUEST	d8:84:66:39:6e:88	-76
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-87
eduroam	d8:84:66:13:69:e1	-91
000000
eduroam	d8:84:66:39:6e:81	-86
KU	d8:84:66:39:6e:80	-85
eduroam	d8:84:66:13:69:e1	-79
KU	d8:84:66:13:69:e0	-78
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:11:5c:fa	-58
000000
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:11:41:f0	-75
eduroam	d8:84:66:11:41:f1	-75
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
000000
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:11:57:20	-80
000000
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:11:57:20	-80
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
KU	d8:84:66:13:69:e9	-85
eduroam	d8:84:66:39:6e:81	-88
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
000000
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
000000
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
